id,word,deprel,head,head_word,sentence_id
7,.,punct,6,stopped,263
0,All,advmod,1,through,264
1,through,prep,6,stoppes,264
2,August,pobj,1,through,264
3,the,det,4,rain,264
4,rain,nsubj,6,stoppes,264
5,hardly,advmod,6,stoppes,264
6,stoppes,ROOT,-1,ROOT,264
7,.,punct,6,stoppes,264
0,All,advmod,1,through,265
1,through,prep,6,stoped,265
2,August,pobj,1,through,265
3,the,det,4,rain,265
4,rain,nsubj,6,stoped,265
5,hardly,advmod,6,stoped,265
6,stoped,ROOT,-1,ROOT,265
7,.,punct,6,stoped,265
0,All,advmod,1,through,266
1,through,prep,6,sstopped,266
2,August,pobj,1,through,266
3,the,det,4,rain,266
4,rain,nsubj,6,sstopped,266
5,hardly,advmod,6,sstopped,266
6,sstopped,ROOT,-1,ROOT,266
7,.,punct,6,sstopped,266
0,All,advmod,1,through,267
1,through,prep,6,stop,267
2,August,pobj,1,through,267
3,the,det,4,rain,267
4,rain,nsubj,6,stop,267
5,hardly,advmod,6,stop,267
6,stop,ROOT,-1,ROOT,267
7,.,punct,6,stop,267
0,Thinks,ROOT,-1,ROOT,268
1,the,det,2,gods,268
2,gods,dobj,0,Thinks,268
3,he,nsubj,6,have,268
4,did,aux,6,have,268
5,n't,neg,6,have,268
6,have,ccomp,0,Thinks,268
7,to,aux,8,know,268
8,know,xcomp,6,have,268
9,of,prep,8,know,268
10,this,pobj,9,of,268
11,.,punct,0,Thinks,268
0,Tanky,ROOT,-1,ROOT,269
1,the,det,2,gods,269
2,gods,dobj,0,Tanky,269
3,he,nsubj,6,have,269
4,did,aux,6,have,269
5,n't,neg,6,have,269
6,have,ccomp,0,Tanky,269
7,to,aux,8,know,269
8,know,xcomp,6,have,269
9,of,prep,8,know,269
10,this,pobj,9,of,269
11,.,punct,0,Tanky,269
0,Think,ROOT,-1,ROOT,270
1,the,det,2,gods,270
2,gods,dobj,0,Think,270
3,he,nsubj,6,have,270
4,did,aux,6,have,270
5,n't,neg,6,have,270
6,have,ccomp,0,Think,270
7,to,aux,8,know,270
8,know,xcomp,6,have,270
9,of,prep,8,know,270
10,this,pobj,9,of,270
11,.,punct,0,Think,270
0,Thak,ROOT,-1,ROOT,271
1,the,det,2,gods,271
2,gods,dobj,0,Thak,271
3,he,nsubj,6,have,271
4,did,aux,6,have,271
5,n't,neg,6,have,271
6,have,ccomp,0,Thak,271
7,to,aux,8,know,271
8,know,xcomp,6,have,271
9,of,prep,8,know,271
10,this,pobj,9,of,271
11,.,punct,0,Thak,271
0,Thank,ROOT,-1,ROOT,272
1,there,det,2,gods,272
2,gods,dobj,0,Thank,272
3,he,nsubj,6,have,272
4,did,aux,6,have,272
5,n't,neg,6,have,272
6,have,ccomp,0,Thank,272
7,to,aux,8,know,272
8,know,xcomp,6,have,272
9,of,prep,8,know,272
10,this,pobj,9,of,272
11,.,punct,0,Thank,272
0,Thank,ROOT,-1,ROOT,273
1,tho,det,2,gods,273
2,gods,dobj,0,Thank,273
3,he,nsubj,6,have,273
4,did,aux,6,have,273
5,n't,neg,6,have,273
6,have,ccomp,0,Thank,273
7,to,aux,8,know,273
8,know,xcomp,6,have,273
9,of,prep,8,know,273
10,this,pobj,9,of,273
11,.,punct,0,Thank,273
0,Thank,ROOT,-1,ROOT,274
1,teh,det,2,gods,274
2,gods,dobj,0,Thank,274
3,he,nsubj,6,have,274
4,did,aux,6,have,274
5,n't,neg,6,have,274
6,have,ccomp,0,Thank,274
7,to,aux,8,know,274
8,know,xcomp,6,have,274
9,of,prep,8,know,274
10,this,pobj,9,of,274
11,.,punct,0,Thank,274
0,Thank,ROOT,-1,ROOT,275
1,the,det,2,dogs,275
2,dogs,dobj,0,Thank,275
3,he,nsubj,6,have,275
4,did,aux,6,have,275
5,n't,neg,6,have,275
6,have,ccomp,0,Thank,275
7,to,aux,8,know,275
8,know,xcomp,6,have,275
9,of,prep,8,know,275
10,this,pobj,9,of,275
11,.,punct,0,Thank,275
0,Thank,ROOT,-1,ROOT,276
1,the,det,2,gods,276
2,gods,dobj,0,Thank,276
3,he,nsubj,6,have,276
4,di,aux,6,have,276
5,n't,neg,6,have,276
6,have,ccomp,0,Thank,276
7,to,aux,8,know,276
8,know,xcomp,6,have,276
9,of,prep,8,know,276
10,this,pobj,9,of,276
11,.,punct,0,Thank,276
0,Thank,ROOT,-1,ROOT,277
1,the,det,2,gods,277
2,gods,dobj,0,Thank,277
3,he,nsubj,6,have,277
4,doin,aux,6,have,277
5,n't,neg,6,have,277
6,have,ccomp,0,Thank,277
7,to,aux,8,know,277
8,know,xcomp,6,have,277
9,of,prep,8,know,277
10,this,pobj,9,of,277
11,.,punct,0,Thank,277
0,Thank,ROOT,-1,ROOT,278
1,the,det,2,gods,278
2,gods,dobj,0,Thank,278
3,he,nsubj,6,have,278
4,dId,aux,6,have,278
5,n't,neg,6,have,278
6,have,ccomp,0,Thank,278
7,to,aux,8,know,278
8,know,xcomp,6,have,278
9,of,prep,8,know,278
10,this,pobj,9,of,278
11,.,punct,0,Thank,278
0,Thank,ROOT,-1,ROOT,279
1,the,det,2,gods,279
2,gods,dobj,0,Thank,279
3,he,nsubj,6,have,279
4,didd,aux,6,have,279
5,n't,neg,6,have,279
6,have,ccomp,0,Thank,279
7,to,aux,8,know,279
8,know,xcomp,6,have,279
9,of,prep,8,know,279
10,this,pobj,9,of,279
11,.,punct,0,Thank,279
0,Thank,ROOT,-1,ROOT,280
1,the,det,2,gods,280
2,gods,dobj,0,Thank,280
3,he,nsubj,6,have,280
4,did,aux,6,have,280
5,in ' t,neg,6,have,280
6,have,ccomp,0,Thank,280
7,to,aux,8,know,280
8,know,xcomp,6,have,280
9,of,prep,8,know,280
10,this,pobj,9,of,280
11,.,punct,0,Thank,280
0,Thank,ROOT,-1,ROOT,281
1,the,det,2,gods,281
2,gods,dobj,0,Thank,281
3,he,nsubj,6,have,281
4,did,aux,6,have,281
5,n ' it,neg,6,have,281
6,have,ccomp,0,Thank,281
7,to,aux,8,know,281
8,know,xcomp,6,have,281
9,of,prep,8,know,281
10,this,pobj,9,of,281
11,.,punct,0,Thank,281
0,Thank,ROOT,-1,ROOT,282
1,the,det,2,gods,282
2,gods,dobj,0,Thank,282
3,he,nsubj,6,have,282
4,did,aux,6,have,282
5,No ' t,neg,6,have,282
6,have,ccomp,0,Thank,282
7,to,aux,8,know,282
8,know,xcomp,6,have,282
9,of,prep,8,know,282
10,this,pobj,9,of,282
11,.,punct,0,Thank,282
0,Thank,ROOT,-1,ROOT,283
1,the,det,2,gods,283
2,gods,dobj,0,Thank,283
3,he,nsubj,6,have,283
4,did,aux,6,have,283
5,n ' th,neg,6,have,283
6,have,ccomp,0,Thank,283
7,to,aux,8,know,283
8,know,xcomp,6,have,283
9,of,prep,8,know,283
10,this,pobj,9,of,283
11,.,punct,0,Thank,283
0,Thank,ROOT,-1,ROOT,284
1,the,det,2,gods,284
2,gods,dobj,0,Thank,284
3,he,nsubj,6,hav,284
4,did,aux,6,hav,284
5,n't,neg,6,hav,284
6,hav,ccomp,0,Thank,284
7,to,aux,8,know,284
8,know,xcomp,6,hav,284
9,of,prep,8,know,284
10,this,pobj,9,of,284
11,.,punct,0,Thank,284
0,Thank,ROOT,-1,ROOT,285
1,the,det,2,gods,285
2,gods,dobj,0,Thank,285
3,he,nsubj,6,Hve,285
4,did,aux,6,Hve,285
5,n't,neg,6,Hve,285
6,Hve,ccomp,0,Thank,285
7,to,aux,8,know,285
8,know,xcomp,6,Hve,285
9,of,prep,8,know,285
10,this,pobj,9,of,285
11,.,punct,0,Thank,285
0,Thank,ROOT,-1,ROOT,286
1,the,det,2,gods,286
2,gods,dobj,0,Thank,286
3,he,nsubj,6,yave,286
4,did,aux,6,yave,286
5,n't,neg,6,yave,286
6,yave,ccomp,0,Thank,286
7,to,aux,8,know,286
8,know,xcomp,6,yave,286
9,of,prep,8,know,286
10,this,pobj,9,of,286
11,.,punct,0,Thank,286
0,Thank,ROOT,-1,ROOT,287
1,the,det,2,gods,287
2,gods,dobj,0,Thank,287
3,he,nsubj,6,hamve,287
4,did,aux,6,hamve,287
5,n't,neg,6,hamve,287
6,hamve,ccomp,0,Thank,287
7,to,aux,8,know,287
8,know,xcomp,6,hamve,287
9,of,prep,8,know,287
10,this,pobj,9,of,287
11,.,punct,0,Thank,287
0,Thank,ROOT,-1,ROOT,288
1,the,det,2,gods,288
2,gods,dobj,0,Thank,288
3,he,nsubj,6,having,288
4,did,aux,6,having,288
5,n't,neg,6,having,288
6,having,ccomp,0,Thank,288
7,to,aux,8,know,288
8,know,xcomp,6,having,288
9,of,prep,8,know,288
10,this,pobj,9,of,288
11,.,punct,0,Thank,288
0,Thank,ROOT,-1,ROOT,289
1,the,det,2,gods,289
2,gods,dobj,0,Thank,289
3,he,nsubj,6,have,289
4,did,aux,6,have,289
5,n't,neg,6,have,289
6,have,ccomp,0,Thank,289
7,to,aux,8,no,289
8,no,xcomp,6,have,289
9,of,prep,8,no,289
10,this,pobj,9,of,289
11,.,punct,0,Thank,289
0,Thank,ROOT,-1,ROOT,290
1,the,det,2,gods,290
2,gods,dobj,0,Thank,290
3,he,nsubj,6,have,290
4,did,aux,6,have,290
5,n't,neg,6,have,290
6,have,ccomp,0,Thank,290
7,to,aux,8,kwow,290
8,kwow,xcomp,6,have,290
9,of,prep,8,kwow,290
10,this,pobj,9,of,290
11,.,punct,0,Thank,290
0,Thank,ROOT,-1,ROOT,291
1,the,det,2,gods,291
2,gods,dobj,0,Thank,291
3,he,nsubj,6,have,291
4,did,aux,6,have,291
5,n't,neg,6,have,291
6,have,ccomp,0,Thank,291
7,to,aux,8,knowd,291
8,knowd,xcomp,6,have,291
9,of,prep,8,knowd,291
10,this,pobj,9,of,291
11,.,punct,0,Thank,291
0,Thank,ROOT,-1,ROOT,292
1,the,det,2,gods,292
2,gods,dobj,0,Thank,292
3,he,nsubj,6,have,292
4,did,aux,6,have,292
5,n't,neg,6,have,292
6,have,ccomp,0,Thank,292
7,to,aux,8,kmow,292
8,kmow,xcomp,6,have,292
9,of,prep,8,kmow,292
10,this,pobj,9,of,292
11,.,punct,0,Thank,292
0,Thank,ROOT,-1,ROOT,293
1,the,det,2,gods,293
2,gods,dobj,0,Thank,293
3,he,nsubj,6,have,293
4,did,aux,6,have,293
5,n't,neg,6,have,293
6,have,ccomp,0,Thank,293
7,to,aux,8,knaw,293
8,knaw,xcomp,6,have,293
9,of,prep,8,knaw,293
10,this,pobj,9,of,293
11,.,punct,0,Thank,293
0,Thank,ROOT,-1,ROOT,294
1,the,det,2,gods,294
2,gods,dobj,0,Thank,294
3,he,nsubj,6,have,294
4,did,aux,6,have,294
5,n't,neg,6,have,294
6,have,ccomp,0,Thank,294
7,to,aux,8,know,294
8,know,xcomp,6,have,294
9,of,prep,8,know,294
10,DIS,pobj,9,of,294
11,.,punct,0,Thank,294
0,Thank,ROOT,-1,ROOT,295
1,the,det,2,gods,295
2,gods,dobj,0,Thank,295
3,he,nsubj,6,have,295
4,did,aux,6,have,295
5,n't,neg,6,have,295
6,have,ccomp,0,Thank,295
7,to,aux,8,know,295
8,know,xcomp,6,have,295
9,of,prep,8,know,295
10,his,pobj,9,of,295
11,.,punct,0,Thank,295
0,Thank,ROOT,-1,ROOT,296
1,the,det,2,gods,296
2,gods,dobj,0,Thank,296
3,he,nsubj,6,have,296
4,did,aux,6,have,296
5,n't,neg,6,have,296
6,have,ccomp,0,Thank,296
7,to,aux,8,know,296
8,know,xcomp,6,have,296
9,of,prep,8,know,296
10,thise,pobj,9,of,296
11,.,punct,0,Thank,296
0,Thank,ROOT,-1,ROOT,297
1,the,det,2,gods,297
2,gods,dobj,0,Thank,297
3,he,nsubj,6,have,297
4,did,aux,6,have,297
5,n't,neg,6,have,297
6,have,ccomp,0,Thank,297
7,to,aux,8,know,297
8,know,xcomp,6,have,297
9,of,prep,8,know,297
10,ti,pobj,9,of,297
11,.,punct,0,Thank,297
0,Thank,ROOT,-1,ROOT,298
1,the,det,2,gods,298
2,gods,dobj,0,Thank,298
3,he,nsubj,6,have,298
4,did,aux,6,have,298
5,n't,neg,6,have,298
6,have,ccomp,0,Thank,298
7,to,aux,8,know,298
8,know,xcomp,6,have,298
9,of,prep,8,know,298
10,thhis,pobj,9,of,298
11,.,punct,0,Thank,298
